Month,Arizona/New Mexico Mountains,Arizona/New Mexico Plateau,Central Basin and Range,Chihuahuan Deserts,Colorado Plateaus,High Plains,Mojave Basin and Range,Northern Basin and Range,Northwestern Great Plains,Sonoran Basin and Range,Southern Rockies,Southwestern Tablelands,Wasatch and Uinta Mountains,Wyoming Basin
2003-12,-0.3967465,0.3291063,-0.08780962,2.1391616,-1.9309098,-0.1543369,4.8871846,-3.7115278,-1.7502476,6.858947,-6.2272816,2.0359442,-5.7992425,-6.033584
2004-01,-2.3466508,-1.6560873,-1.9027172,0.69173956,-4.0737185,-2.7780962,3.6554775,-6.792583,-4.8632073,5.450684,-8.2092705,-0.14029437,-8.082225,-8.171389
2004-02,2.0206718,3.0093882,0.5468837,5.902707,0.033366356,-1.7907631,6.2607365,-4.3085713,-4.5082045,8.360771,-4.9715266,5.2162237,-5.3621907,-6.2976017
2004-03,5.6413155,6.8787313,5.2335477,9.562057,4.8573155,2.7693844,10.943929,-0.06008292,1.4486796,11.818027,-1.686619,7.9709187,-0.73164797,-2.0886934
2004-04,7.407449,8.920313,7.5155897,11.38572,7.9064093,6.997416,12.920765,4.3632426,5.6987453,12.999515,1.9217647,10.166568,2.2485595,1.5772877
2004-05,13.461621,15.037671,13.652385,16.919409,14.744015,13.541776,19.3058,11.779176,12.798733,19.227428,8.383116,15.736021,8.736348,8.461884
2004-06,17.857946,19.414143,16.435059,21.797104,18.309164,18.495102,22.180481,13.471763,17.719967,22.86632,12.462368,20.930584,11.430299,11.663868
2004-07,21.153225,22.805317,23.174833,23.505495,23.139639,22.414097,28.647463,20.523968,22.59987,29.049852,15.681706,22.409155,17.724714,17.06455
2004-08,19.358307,20.918009,21.250591,22.124435,20.811716,19.59606,26.86504,18.611399,19.951975,26.941053,13.3873415,21.29179,15.524995,14.512839
2004-09,16.447784,17.84543,16.47726,19.657446,16.245464,13.895955,22.416052,12.512513,13.017331,23.903328,9.4595,18.415787,10.699525,9.527946
2004-10,13.090055,14.522103,14.538163,15.18277,13.69386,13.604519,19.755842,11.296696,12.582603,20.538805,8.102395,14.919557,9.190099,8.663545
2004-11,3.6669862,4.622558,3.331028,7.1382265,2.5473812,3.302793,8.632046,0.40749422,1.7795256,10.95044,-1.7700924,7.0028663,-2.0412593,-2.4698763
2004-12,-3.3402717,-2.8437088,-3.5523505,1.5862128,-5.3745914,-1.5253075,1.5657258,-5.759862,-2.9035776,4.055739,-8.132539,1.441382,-8.787504,-8.037468
2005-01,-1.3335783,-0.5451863,-0.6728795,0.6957705,-3.1895032,-2.0161986,4.906059,-6.246727,-3.6717618,6.9358797,-7.8419585,-0.020852562,-7.055036,-7.53958
2005-02,2.7892866,3.6737864,2.3575094,6.484754,0.7500154,0.36598325,8.285846,-3.2535627,-1.3176645,10.289089,-5.003405,5.3239317,-4.050801,-5.00619
2005-03,7.2268825,8.528855,7.595712,11.163547,7.403202,4.8831253,12.732042,2.0129879,3.0548692,12.9413805,0.519574,10.0608835,1.9210935,0.35747382
2005-04,9.187804,10.481438,9.352168,13.492208,9.07312,6.1510725,15.368861,4.7613444,4.7583075,15.634629,2.114268,12.09999,3.3191924,1.7086164
2005-05,14.707336,16.301567,15.528186,17.93114,16.218515,13.886062,20.91909,12.734568,12.463361,20.739548,9.108275,16.788757,10.465996,9.44856
2005-06,18.335182,19.848667,18.17793,21.808613,19.118887,16.666359,23.932768,14.232615,15.84278,24.055206,11.729047,20.620924,12.672216,11.743879
2005-07,21.58312,23.225471,22.631437,24.263916,23.30907,20.862288,27.733177,19.202904,20.143566,27.838516,15.479506,23.237019,17.423626,16.388916
2005-08,20.72378,22.326084,20.695362,23.902697,21.735514,19.86112,26.09029,17.437101,18.949669,26.918318,14.609357,22.613943,15.607119,14.884575
2005-09,18.044785,19.4283,17.407328,21.972801,17.966684,16.327011,23.12429,13.461746,15.081061,24.292315,11.873505,21.019892,11.985403,11.3587475
2005-10,11.67335,12.910319,11.934513,14.9950695,11.653193,11.608095,17.464106,9.345723,10.277808,18.894382,6.501074,14.4026,6.8420672,6.764325
2005-11,4.8049097,5.8628764,5.349445,7.8041883,4.591919,5.07083,10.118648,2.1038508,2.6020112,11.737762,0.079707816,7.831503,0.3828297,0.16177589
2005-12,-1.7391058,-1.0078918,-1.7747461,1.147911,-3.1635199,-0.16114467,3.3699725,-4.7016273,-1.6831032,5.666234,-7.0795918,0.7912089,-7.2327003,-6.9205503
2006-01,-0.42575932,0.24747469,-0.25811505,2.5872242,-2.0486476,-0.8430232,5.0929127,-4.4174805,-3.134913,7.2049804,-6.678795,2.4290102,-5.710159,-5.8339915
2006-02,0.49118128,1.577925,2.0977893,3.2924464,0.73453844,-0.6305446,6.9653773,-2.0741754,-2.6108756,7.6100388,-5.654518,2.4247317,-3.320593,-4.2485046
2006-03,4.809795,6.072333,4.78272,8.595121,4.212232,3.4690673,10.679507,0.27299732,2.3166971,12.003635,-1.7818246,7.6883054,-1.1551961,-2.152861
2006-04,9.112572,10.42409,8.228894,13.423301,8.467442,5.8388705,14.33738,2.7938054,3.989706,15.074652,1.8153833,11.754145,2.0756257,0.6241139
2006-05,12.562581,14.061282,12.06008,16.95263,13.360173,11.226818,17.619383,9.671191,9.987393,17.613552,7.063685,15.974262,7.1444697,6.5962796
2006-06,19.16384,20.70966,18.178795,22.381752,20.140602,19.218504,23.937891,14.769948,18.381182,24.627157,13.278182,21.210314,13.145961,13.04318
2006-07,22.012192,23.762928,23.495716,23.46707,24.140692,22.97069,28.734512,20.910406,23.362423,29.249123,16.5105,22.51355,18.365042,17.72322
2006-08,20.143858,21.833818,21.06437,22.583277,21.282965,19.22721,26.600199,18.031933,19.173014,27.108446,13.698272,21.804346,15.609347,14.51866
2006-09,16.529327,17.960955,16.587809,19.991295,16.609188,15.372266,22.359821,12.437713,14.372565,23.380297,10.330299,18.896667,10.886531,10.080362
2006-10,12.134477,13.388443,12.603398,15.317237,12.006741,11.597394,18.105341,9.45207,10.510232,19.258228,6.535784,14.316372,7.157447,6.714162
2006-11,3.039978,3.811366,1.8105098,7.13523,0.6571698,-0.058524475,7.5453258,-2.2996676,-2.1861546,9.9643755,-4.260458,6.352736,-3.9820583,-4.8695726
2006-12,0.6902607,1.3156481,-1.5972165,4.7456636,-2.3446093,0.29178894,3.7440066,-4.2647557,-1.529356,6.95085,-5.6788774,3.7336593,-6.8965073,-6.3461223
2007-01,1.3782331,1.9680747,1.2681704,5.3733134,-0.34660748,1.8142767,6.0426054,-1.3133835,0.09047506,8.026221,-4.380618,4.786533,-3.7887762,-3.4496665
2007-02,-0.31485146,0.63785595,-0.35062224,2.9426684,-1.4643644,-1.8572963,5.459906,-6.546986,-3.7365324,6.927184,-7.4836535,1.5156547,-6.69151,-7.501438
2007-03,3.3035145,4.5448565,3.3629673,7.415737,3.0418365,1.4371709,9.079719,-1.6327052,0.11905009,10.111449,-3.344558,6.243867,-2.3972251,-3.6486142
2007-04,9.230511,10.568059,8.801528,13.547867,9.027492,7.1735287,14.65533,4.9012485,6.0014544,15.269302,2.6325488,12.273853,3.079275,1.94947
2007-05,11.281189,12.636136,10.571812,16.076384,11.647179,9.448262,16.328758,7.6459274,8.278948,16.811146,5.1788917,14.972028,5.4584446,4.7735596
2007-06,17.884026,19.416552,17.396624,21.300966,18.616508,16.511873,23.162191,13.5192995,15.61216,23.429325,11.461592,20.129503,12.063044,11.381098
2007-07,22.072659,23.709883,22.766687,24.405727,23.291246,20.789686,28.281906,18.483791,20.09827,28.592495,15.443511,23.48942,17.062956,15.881396
2007-08,20.98881,22.663084,22.575499,22.955923,22.716286,21.641298,28.043787,18.422194,21.21043,28.227715,15.157248,22.045815,16.952692,16.063124
2007-09,14.85012,16.258396,14.654363,18.353065,14.931593,12.906794,20.40873,11.318256,11.620799,21.668247,8.500747,17.55173,9.131238,8.273926
2007-10,12.970543,14.289359,12.934077,15.66911,12.763673,11.695021,18.695696,8.930163,10.566003,20.237713,7.0190167,15.136871,7.283722,6.6013193
2007-11,6.2406983,7.120702,5.931725,9.347075,4.676629,3.6740878,11.223853,1.4674412,1.8482869,13.449641,-0.78127503,8.749416,0.17169924,-1.1244836
2007-12,1.2918743,1.7064258,-0.49246702,4.830474,-2.2796752,-2.1786401,5.466128,-6.266008,-5.2268553,9.017447,-6.872323,3.5986161,-6.644195,-7.193438
2008-01,-0.4136206,0.39041647,0.38789502,2.1685712,-1.5091426,0.15706037,5.5239325,-4.426744,-1.857979,6.8702946,-6.180566,1.9897487,-5.3576994,-5.431506
2008-02,-0.017205466,0.9701379,-0.43983972,3.9842944,-2.0338874,-1.8970087,5.3854556,-6.86284,-4.1098704,6.851232,-6.8426585,3.3031907,-7.0653453,-7.937056
2008-03,5.8850617,7.2308145,5.3008666,9.498269,5.1858144,3.4729278,11.150302,0.99233824,2.0733757,12.3871565,-1.0752794,8.353274,-0.50991964,-1.6561999
2008-04,9.737197,11.210461,10.196936,13.710395,10.623815,9.514297,15.65136,6.8712196,8.554038,15.616507,4.3737864,12.922835,4.9407697,4.2888207
2008-05,13.702561,15.180224,12.846158,18.606354,14.434742,12.649275,18.214346,10.267624,11.333277,17.937794,8.316124,17.834885,8.071584,7.6967397
2008-06,18.512463,20.034307,17.959995,22.400122,19.211226,18.643661,23.881943,14.788905,18.162434,24.382248,12.883943,21.334341,12.551158,12.378344
2008-07,21.029078,22.59985,22.477188,24.045435,22.516085,21.920654,28.297922,19.703432,22.284575,28.70973,15.384502,23.550848,16.796003,16.22698
2008-08,19.600922,21.170355,21.0396,23.261446,20.8897,20.744947,26.447405,18.279747,20.740503,26.30707,14.211988,22.414938,15.560871,15.03626
2008-09,17.10143,18.572454,17.461384,19.864962,17.657955,14.980347,23.244421,12.906949,13.52483,24.201843,10.824524,18.939856,11.82561,10.849244
2008-10,11.926896,13.1753,11.652131,15.359282,11.53012,9.426056,17.05569,8.18362,7.610488,18.282,5.9503303,14.857872,6.3509455,5.5301147
2008-11,4.045928,4.9075265,1.9731206,8.870156,2.0648751,2.4103901,7.4066057,-1.2092909,0.4542152,9.985875,-1.8579718,8.1835165,-3.246004,-3.4608176
2008-12,0.3717477,0.82411486,-2.0205293,4.599966,-3.7732818,-1.4193698,4.02104,-6.9375806,-3.5811062,8.2764635,-7.3485284,3.3948617,-8.263053,-8.4458685
2009-01,-1.0139015,-0.3824606,-1.0444334,2.5641563,-3.9079719,-1.005407,4.630542,-5.0031495,-3.0601892,6.181778,-6.9783916,2.388769,-7.5791254,-7.4127383
2009-02,0.5432138,1.5750892,0.8250201,3.726556,-0.3720608,-0.18441504,6.108811,-2.9226983,-1.6705716,7.544424,-5.945721,2.897397,-4.9256554,-5.500963
2009-03,2.6271908,3.9820263,2.8507643,6.3031106,2.6736245,-0.11244116,8.264049,-2.220378,-1.7825646,9.034141,-3.9347408,4.979284,-2.8278506,-4.3044076
2009-04,5.287274,6.620944,5.0923357,9.285979,5.3227024,2.5492105,10.664167,2.5557165,1.6133982,11.060099,-1.9479929,7.5965366,-0.17433463,-1.4504353
2009-05,15.309214,16.817265,16.251139,18.037718,16.31197,15.184143,22.447752,14.530443,15.314779,22.741976,9.53652,16.992464,10.708188,9.985433
2009-06,20.033669,21.59176,20.631283,23.023981,21.31875,18.519907,26.533985,15.644518,17.431849,26.762293,13.620528,22.230532,15.062103,14.038898
2009-07,22.247583,23.838135,24.11834,24.281414,23.885807,20.973526,29.727642,20.701326,21.006292,30.116266,15.482846,23.141047,18.367434,16.937624
2009-08,19.070581,20.712824,19.612366,22.086731,20.266905,18.96149,25.146326,15.796847,18.454418,25.549526,13.444653,21.49923,14.193637,13.541336
2009-09,16.7675,18.256105,16.86095,19.740309,17.17887,15.707505,22.482714,12.942699,14.418966,23.506397,10.829154,18.801704,11.364683,10.675621
2009-10,13.09126,14.432773,13.329113,15.813467,12.904675,12.002705,18.96108,10.283221,10.972,20.205624,7.268023,15.418233,7.923365,7.2321463
2009-11,5.4198666,6.434833,4.95269,8.818877,4.6284494,5.2563157,9.776005,0.8949297,3.1531346,11.6616,0.29808185,8.678065,-0.09585708,-0.30041575
2009-12,-1.0096022,-0.26550123,-1.3610055,2.0976083,-2.5270755,-0.34403247,3.7054198,-4.712114,-2.387716,5.9010043,-6.3176074,2.265991,-6.8656764,-6.640121
2010-01,-0.64830756,0.097387925,0.26560745,1.4738885,-1.8309362,-1.0770736,5.450834,-3.8627748,-2.8721995,7.6955523,-7.0501804,0.6043934,-5.006104,-5.2359533
2010-02,2.751806,3.7501633,3.1043582,5.3191767,1.5088228,1.8422788,8.758433,-2.0899954,-0.19775142,10.644952,-4.1918583,4.3545647,-2.9292533,-3.5001876
2010-03,2.1432254,3.371748,1.8542805,7.110442,1.6270964,-3.564407,7.217152,-4.1818666,-5.82092,7.6995153,-5.6570487,5.203455,-3.954931,-6.5034165
2010-04,7.948675,9.100151,6.751025,12.943484,6.9146304,3.6108353,12.808057,2.5759308,2.2995124,13.998862,-0.12574452,11.508182,1.0021756,-0.6236899
2010-05,11.053173,12.521244,10.976451,15.0451565,12.029296,9.736362,16.553576,8.610609,9.241689,16.759007,5.1419287,13.85272,6.172058,5.4441338
2010-06,17.790552,19.299314,16.683025,21.866104,18.043262,18.189585,22.633512,13.60524,17.478132,23.135471,12.007862,20.710394,11.356231,11.373198
2010-07,21.957127,23.656364,22.828869,24.612257,23.905653,22.006927,28.011383,19.866465,21.764948,28.31607,16.47818,23.798609,17.89015,17.232773
2010-08,19.171564,20.879509,18.887335,22.43245,20.26504,18.856531,24.177063,16.004463,18.007504,24.847073,13.864743,21.62905,14.033868,13.633857
2010-09,16.403702,17.956842,17.544308,18.018427,17.445032,14.555983,23.28242,13.93396,13.57977,24.218533,10.131098,17.284672,11.962316,10.824922
2010-10,13.702103,15.008707,14.498052,16.222189,13.9465275,13.54501,19.963676,11.355118,12.29934,20.968788,8.288542,15.786083,8.960736,8.312332
2010-11,5.21217,6.179152,3.9939885,8.93611,3.2356584,2.12996,9.441075,-1.0172215,-0.81437844,11.674465,-1.0599191,8.824064,-2.0277178,-3.3331532
2010-12,-2.1280327,-1.5370585,-1.91833,1.1660775,-3.666386,-1.879863,3.2269251,-6.3164415,-3.5073445,5.6027975,-8.242455,0.4197867,-7.5862274,-7.891417
2011-01,0.6122957,1.3097655,1.3253077,3.5290349,-0.46141025,0.99663454,5.954525,-1.2998883,-0.36761037,7.8573446,-5.108934,3.2083688,-3.6911833,-3.7050629
2011-02,0.3522513,1.3842468,0.8671899,3.7171564,-0.08213447,-0.86961675,5.9854,-2.7664926,-3.0258012,7.383158,-5.9390936,2.6900373,-4.385002,-4.9507675
2011-03,8.185302,9.467239,7.874349,12.026633,7.579933,6.763823,13.771947,3.1501713,5.334468,14.919262,1.4767708,11.156301,2.0695236,1.1584468
2011-04,9.781377,11.167022,8.668297,14.288898,9.179995,8.005207,14.674609,4.2149963,6.0340705,15.984413,3.4981883,13.381281,2.9345694,2.123401
2011-05,12.379747,13.862279,11.199568,17.41705,12.749333,12.21617,16.815557,8.632019,10.649044,17.00444,7.402742,16.624668,6.3418674,6.333128
2011-06,19.978876,21.449484,19.882927,23.287626,20.397198,18.120354,25.87827,15.265203,17.600876,26.281658,12.932277,21.742554,13.963262,12.911841
2011-07,21.514072,23.177626,23.24262,23.443172,23.449453,21.122,28.534943,20.02926,21.434898,28.878054,15.223195,22.353445,17.864376,16.685955
2011-08,19.460405,20.963007,20.839378,22.305418,20.511312,19.950144,26.80405,17.39523,20.123344,27.565563,13.510332,21.42078,14.951722,14.307501
2011-09,15.764768,17.217733,14.23778,19.567339,15.302539,13.713294,20.121912,10.014083,12.274222,21.754084,9.816769,18.81247,8.691283,8.33861
2011-10,9.329078,10.383915,8.176449,14.212353,8.071189,7.3533716,13.859808,4.3335648,5.723504,15.500558,2.826839,13.417385,2.5549533,1.9027207
2011-11,4.6954064,5.807561,5.095628,7.5800185,4.8714595,6.5199943,9.694037,2.6730018,4.915721,11.086748,0.5836842,7.651782,0.44118443,0.6420518
2011-12,-1.4308132,-0.80536234,-0.66603684,1.0834869,-2.8199418,-1.8098073,4.555993,-4.4856663,-3.3479984,7.2648196,-7.91897,0.1496909,-6.38328,-6.892617
2012-01,1.4515924,2.1362216,1.3012341,4.9696703,-0.7650366,1.2214669,6.4555507,-2.6715746,-0.9766398,8.905383,-4.771865,3.920339,-4.3753223,-4.3545904
2012-02,1.0314887,2.1310692,2.231337,3.4885476,1.0864079,0.39255923,7.2406807,-2.3857043,-0.6887172,8.113608,-5.269626,2.4895144,-3.414083,-4.243486
2012-03,3.4439204,4.815924,4.776388,6.235872,4.1559567,3.1922722,10.124208,1.2212363,2.7602863,10.131697,-2.5686777,5.368055,-0.7874249,-1.8914316
2012-04,10.802902,12.203682,10.329676,14.75504,10.69895,7.4147058,16.234102,5.394219,5.564191,16.866827,4.145863,14.057913,4.617036,3.3229568
2012-05,14.916185,16.496748,15.097681,18.048758,15.859257,12.886433,20.67426,10.560691,11.125081,20.536749,8.751233,16.924643,9.620162,8.279458
2012-06,17.23422,18.69999,16.52857,21.230986,17.854122,15.581376,22.302862,13.4649,14.952931,22.630207,10.874022,19.980736,11.327365,10.773412
2012-07,22.242039,23.977598,23.129114,24.269464,24.00851,21.955559,28.412067,19.084349,21.186693,28.89985,16.45577,23.438469,17.920317,17.079208
2012-08,20.768747,22.4154,22.10544,22.762447,22.36996,20.314054,27.751898,18.856247,20.415823,28.445923,14.465075,21.748802,16.658085,15.666766
2012-09,17.41131,18.88333,18.124899,19.481955,17.795324,15.1222,24.046415,13.641167,14.718357,25.259745,10.55353,18.352251,12.106427,10.790207
2012-10,12.790794,14.024249,11.644541,16.446735,11.936361,10.375634,17.176632,7.1329255,8.566174,18.885597,6.5990696,15.693427,6.3022537,5.582585
2012-11,3.7119608,4.5674224,2.5576644,7.6835155,1.8605574,0.84815645,7.920617,-2.503581,-1.8068728,10.101939,-2.7621448,6.948235,-3.1258397,-4.1864276
2012-12,1.6636761,2.3650792,1.4278147,5.1413956,-0.08178776,0.37915832,6.444375,-3.4788988,-2.2849128,8.392857,-4.3597207,4.8711553,-4.3325443,-4.7170734
2013-01,0.17904249,0.8710119,0.2546267,2.9753997,-1.6127316,-0.26142365,5.7503505,-4.4147167,-2.3580709,7.7689037,-6.035718,2.7604828,-5.7209163,-5.9702396
2013-02,3.150178,4.2063465,2.7166352,7.6677957,1.611387,3.2358115,8.109189,-1.9792371,1.6147594,8.968027,-2.5353968,7.523126,-3.3474364,-3.5946286
2013-03,3.9996445,5.3024397,4.653093,7.3530746,3.829819,1.7574624,10.353197,-0.83483964,0.51297545,10.867251,-2.8915093,5.850214,-1.3972932,-2.7886016
2013-04,8.172753,9.686671,8.353758,11.439494,8.928761,7.879894,13.886844,5.6263385,6.859332,14.253113,2.509736,9.872918,3.3891494,2.8993645
2013-05,12.683018,14.155819,11.943834,17.145048,13.130856,12.185344,17.641777,8.878151,10.900778,17.83212,7.084201,16.06213,6.9080753,6.5287557
2013-06,18.450867,19.97899,18.084856,22.464403,19.274385,18.191525,23.747532,14.89637,17.333605,23.900885,12.764645,21.250553,12.914906,12.5892515
2013-07,22.952549,24.571148,24.0978,25.404964,24.327675,21.910696,29.633114,19.93289,21.432775,30.00593,16.353378,24.176453,18.418375,17.184198
2013-08,19.620354,21.22836,20.187925,22.57088,20.592545,18.243046,25.78345,16.060177,17.338032,26.297995,13.265899,21.752378,14.559607,13.443509
2013-09,17.595612,19.07533,17.961517,20.223452,18.09325,16.435087,23.829067,13.406551,15.169313,24.987867,11.432186,19.09778,12.277766,11.514998
2013-10,9.504663,10.721044,7.450042,14.851362,8.161105,8.479133,12.909021,3.622482,5.702029,14.234018,4.46354,14.201929,2.068388,2.149933
2013-11,1.3517756,2.0789483,0.49215233,5.0550547,-0.59666646,-1.8832607,6.017808,-4.519856,-3.6817358,7.9781938,-6.114666,3.9275932,-5.5061073,-6.796156
2013-12,-4.9093976,-4.680922,-7.3115077,0.042622156,-9.363171,-8.682286,-1.2418795,-12.686313,-11.905846,2.4895592,-12.923757,-1.0522059,-13.722978,-14.457476
2014-01,-2.5541532,-2.0086656,-2.977706,0.92158335,-5.601497,-5.8356214,3.1285672,-7.5043554,-9.075036,5.4204555,-9.874849,0.004017418,-9.385837,-10.075789
2014-02,0.5032438,1.4225651,0.6965154,3.4304504,-1.1619049,-3.5885239,6.4047737,-6.364233,-5.2207875,7.988138,-7.6045723,1.991384,-6.256814,-8.316071
2014-03,3.9578247,5.222963,3.4329205,8.085432,3.1462414,1.3524352,9.173273,-1.3257393,-0.23776414,10.299961,-3.1281216,6.7850304,-2.3737009,-3.6493165
2014-04,8.653043,10.03824,7.6430435,13.582403,8.348251,7.4368253,13.311455,4.188918,6.118282,13.961587,2.6705608,12.702112,2.286808,1.6347828
2014-05,13.176976,14.754869,12.128469,18.082008,14.056033,13.631716,17.623419,9.527218,12.143046,17.407753,8.792397,17.21198,7.4298754,7.5978203
2014-06,17.99208,19.46114,17.501713,21.810234,18.50985,16.926748,23.362103,13.94895,16.081902,23.858435,11.669876,20.706766,12.108982,11.506263
2014-07,22.107489,23.693542,23.46391,24.3967,23.400291,21.434505,29.035744,20.061132,21.576506,29.600218,15.433445,23.396034,17.843292,16.696405
2014-08,20.68377,22.320427,22.432121,22.78497,22.287554,19.982145,28.103046,19.430239,20.267239,28.727455,14.179576,21.723745,16.88799,15.707141
2014-09,16.884409,18.306293,17.703583,19.524605,17.101612,14.485858,23.723837,12.994866,13.250003,24.76114,9.904834,18.299208,11.622042,10.230408
2014-10,9.571766,10.811696,8.956257,13.668671,9.074274,8.393955,14.247933,6.2911663,6.605184,15.408384,4.0536814,12.708735,3.8759341,3.5568457
2014-11,2.0072877,2.8165412,1.7242141,5.136096,0.34283954,-0.4421378,7.2027693,-2.5260718,-1.9196343,9.380291,-5.3678684,4.196941,-4.193969,-5.436679
2014-12,-1.0710241,-0.57176185,-2.348818,3.2893534,-3.808411,-0.9499469,3.1914644,-6.4061766,-3.18241,6.2836237,-7.2814126,2.709842,-8.113914,-7.9197326
2015-01,-2.1940908,-1.5211351,-1.4342933,0.567969,-3.9428833,-2.7612188,4.051286,-6.9317327,-5.162835,5.5827603,-8.48448,-0.003879529,-8.065886,-8.680436
2015-02,0.40602073,1.3826654,-0.006127192,3.65177,-1.5861857,-1.4836684,6.0665355,-6.551849,-3.5517046,7.554145,-7.060601,2.6095004,-7.010587,-8.117216
2015-03,2.5824146,3.8260884,2.5520866,7.156325,2.463231,-0.24058166,7.83889,-2.2460082,-1.7669101,8.527412,-3.925033,6.4058294,-2.9819438,-4.376531
2015-04,7.3472977,8.559735,5.890778,12.45198,6.6837587,4.593072,11.6162815,3.067727,3.6245315,12.540474,0.3268183,11.341638,0.7613398,-0.1104071
